match_id,match_date,home_team_id,home_team,away_team_id,away_team,home_team_goal,away_team_goal,attendance,referee,referee_id,season,category,winner_team_id
20240817t007t002,20240817,t007,川崎フロンターレ,t002,横浜Ｆ・マリノス,1,3,"観客:22,850",福島 孝一郎,r002,2024,J1,t002
20240817t006t012,20240817,t006,アビスパ福岡,t012,アルビレックス新潟,0,1,"観客:8,524",先立 圭吾,r013,2024,J1,t012
20240824t001t006,20240824,t001,ガンバ大阪,t006,アビスパ福岡,2,2,"観客:33,878",福島 孝一郎,r002,2024,J1,draw
20240824t008t017,20240824,t008,湘南ベルマーレ,t017,名古屋グランパス,0,1,"観客:12,797",岡部 拓人,r011,2024,J1,t017
20240824t015t014,20240824,t015,京都サンガF.C.,t014,ＦＣ東京,3,0,"観客:13,193",上村 篤史,r004,2024,J1,t015
20240824t002t011,20240824,t002,横浜Ｆ・マリノス,t011,セレッソ大阪,4,0,"観客:47,926",山本 雄大,r010,2024,J1,t002
20240825t009t018,20240825,t009,東京ヴェルディ,t018,鹿島アントラーズ,2,1,"観客:24,814",笠原 寛貴,r022,2024,J1,t009
20240825t020t016,20240825,t020,サンフレッチェ広島,t016,柏レイソル,2,0,"観客:25,296",長峯 滉希,r016,2024,J1,t020
20240825t012t010,20240825,t012,アルビレックス新潟,t010,ＦＣ町田ゼルビア,0,0,"観客:18,588",御厨 貴文,r005,2024,J1,draw
20240825t003t032,20240825,t003,ヴィッセル神戸,t032,サガン鳥栖,2,0,"観客:18,875",池内 明彦,r014,2024,J1,t003
20240825t029t021,20240825,t029,ジュビロ磐田,t021,北海道コンサドーレ札幌,0,2,"観客:10,684",川俣 秀,r012,2024,J1,t021
20240831t010t013,20240831,t010,ＦＣ町田ゼルビア,t013,浦和レッズ,2,2,"観客:48,887",木村 博之,r001,2024,J1,draw
20240831t020t014,20240831,t020,サンフレッチェ広島,t014,ＦＣ東京,3,2,"観客:24,451",荒木 友輔,r003,2024,J1,t020
20240831t016t009,20240831,t016,柏レイソル,t009,東京ヴェルディ,2,3,"観客:12,692",先立 圭吾,r013,2024,J1,t009
20240831t032t008,20240831,t032,サガン鳥栖,t008,湘南ベルマーレ,1,2,"観客:10,097",飯田 淳平,r024,2024,J1,t008
20240901t021t007,20240901,t021,北海道コンサドーレ札幌,t007,川崎フロンターレ,2,0,"観客:21,022",小屋 幸栄,r006,2024,J1,t021
20240901t006t003,20240901,t006,アビスパ福岡,t003,ヴィッセル神戸,0,2,"観客:12,344",西村 雄一,r037,2024,J1,t003
20240913t007t032,20240913,t007,川崎フロンターレ,t032,サガン鳥栖,3,2,"観客:18,397",長峯 滉希,r016,2024,J1,t007
20240913t003t011,20240913,t003,ヴィッセル神戸,t011,セレッソ大阪,2,1,"観客:13,803",御厨 貴文,r005,2024,J1,t003
20240913t002t015,20240913,t002,横浜Ｆ・マリノス,t015,京都サンガF.C.,1,2,"観客:10,679",西村 雄一,r037,2024,J1,t015
20240914t021t009,20240914,t021,北海道コンサドーレ札幌,t009,東京ヴェルディ,0,2,"観客:19,105",上田 益也,r008,2024,J1,t009
20240914t006t010,20240914,t006,アビスパ福岡,t010,ＦＣ町田ゼルビア,0,3,"観客:9,848",山本 雄大,r010,2024,J1,t010
20240914t018t020,20240914,t018,鹿島アントラーズ,t020,サンフレッチェ広島,2,2,"観客:22,448",池内 明彦,r014,2024,J1,draw
20240914t001t013,20240914,t001,ガンバ大阪,t013,浦和レッズ,0,1,"観客:31,016",中村 太,r009,2024,J1,t013
20240914t016t029,20240914,t016,柏レイソル,t029,ジュビロ磐田,0,2,"観客:13,005",小屋 幸栄,r006,2024,J1,t029
20240914t014t017,20240914,t014,ＦＣ東京,t017,名古屋グランパス,4,1,"観客:55,896",セサル アルトゥーロ ラモス パラスエロス,r041,2024,J1,t014
20240914t012t008,20240914,t012,アルビレックス新潟,t008,湘南ベルマーレ,3,1,"観客:21,666",上村 篤史,r004,2024,J1,t012
20240918t017t012,20240918,t017,名古屋グランパス,t012,アルビレックス新潟,3,0,"観客:10,083",大橋 侑祐,r017,2024,J1,t017
20240921t018t016,20240921,t018,鹿島アントラーズ,t016,柏レイソル,0,0,"観客:21,384",福島 孝一郎,r002,2024,J1,draw
20240921t010t021,20240921,t010,ＦＣ町田ゼルビア,t021,北海道コンサドーレ札幌,0,0,"観客:10,596",山下 良美,r021,2024,J1,draw
20240921t013t014,20240921,t013,浦和レッズ,t014,ＦＣ東京,0,2,"観客:41,379",谷本 涼,r015,2024,J1,t014
20240921t029t006,20240921,t029,ジュビロ磐田,t006,アビスパ福岡,0,0,"観客:12,421",岡部 拓人,r011,2024,J1,draw
20240922t017t007,20240922,t017,名古屋グランパス,t007,川崎フロンターレ,2,0,"観客:32,768",アブドゥルハディ アルルアイレ,r042,2024,J1,t017
20240922t012t003,20240922,t012,アルビレックス新潟,t003,ヴィッセル神戸,2,3,"観客:23,492",小屋 幸栄,r006,2024,J1,t003
20240922t009t032,20240922,t009,東京ヴェルディ,t032,サガン鳥栖,2,0,"観客:18,992",今村 義朗,r019,2024,J1,t009
20240922t020t002,20240922,t020,サンフレッチェ広島,t002,横浜Ｆ・マリノス,6,2,"観客:25,814",セサル アルトゥーロ ラモス パラスエロス,r041,2024,J1,t020
20240922t015t001,20240922,t015,京都サンガF.C.,t001,ガンバ大阪,2,2,"観客:20,323",大橋 侑祐,r017,2024,J1,draw
20240922t008t011,20240922,t008,湘南ベルマーレ,t011,セレッソ大阪,1,2,"観客:10,948",川俣 秀,r012,2024,J1,t011
20240927t007t012,20240927,t007,川崎フロンターレ,t012,アルビレックス新潟,5,1,"観客:20,142",中村 太,r009,2024,J1,t007
20240928t021t015,20240928,t021,北海道コンサドーレ札幌,t015,京都サンガF.C.,2,0,"観客:17,860",セサル アルトゥーロ ラモス パラスエロス,r041,2024,J1,t021
20240928t017t029,20240928,t017,名古屋グランパス,t029,ジュビロ磐田,2,0,"観客:30,529",先立 圭吾,r013,2024,J1,t017
20240928t001t009,20240928,t001,ガンバ大阪,t009,東京ヴェルディ,1,1,"観客:27,424",岡部 拓人,r011,2024,J1,draw
20240928t002t014,20240928,t002,横浜Ｆ・マリノス,t014,ＦＣ東京,1,3,"観客:28,601",川俣 秀,r012,2024,J1,t014
20240928t011t016,20240928,t011,セレッソ大阪,t016,柏レイソル,0,0,"観客:14,082",木村 博之,r001,2024,J1,draw
20240928t008t018,20240928,t008,湘南ベルマーレ,t018,鹿島アントラーズ,3,2,"観客:11,404",清水 勇人,r020,2024,J1,t008
20240928t020t010,20240928,t020,サンフレッチェ広島,t010,ＦＣ町田ゼルビア,2,0,"観客:26,655",荒木 友輔,r003,2024,J1,t020
20240928t003t013,20240928,t003,ヴィッセル神戸,t013,浦和レッズ,1,0,"観客:22,109",飯田 淳平,r024,2024,J1,t003
20240928t032t006,20240928,t032,サガン鳥栖,t006,アビスパ福岡,0,0,"観客:17,563",アブドゥルハディ アルルアイレ,r042,2024,J1,draw
20241002t011t001,20241002,t011,セレッソ大阪,t001,ガンバ大阪,1,0,"観客:21,962",池内 明彦,r014,2024,J1,t011
20241004t006t017,20241004,t006,アビスパ福岡,t017,名古屋グランパス,1,0,"観客:7,670",清水 勇人,r020,2024,J1,t006
20241005t012t018,20241005,t012,アルビレックス新潟,t018,鹿島アントラーズ,0,4,"観客:27,552",木村 博之,r001,2024,J1,t018
20241005t014t032,20241005,t014,ＦＣ東京,t032,サガン鳥栖,1,1,"観客:21,140",山本 雄大,r010,2024,J1,draw
20241005t010t007,20241005,t010,ＦＣ町田ゼルビア,t007,川崎フロンターレ,1,4,"観客:12,753",今村 義朗,r019,2024,J1,t007
20241005t016t002,20241005,t016,柏レイソル,t002,横浜Ｆ・マリノス,1,0,"観客:12,914",飯田 淳平,r024,2024,J1,t016
20241005t013t011,20241005,t013,浦和レッズ,t011,セレッソ大阪,0,1,"観客:32,129",上田 益也,r008,2024,J1,t011
20241005t001t021,20241005,t001,ガンバ大阪,t021,北海道コンサドーレ札幌,2,1,"観客:24,950",アブドゥルハディ アルルアイレ,r042,2024,J1,t001
20241006t015t003,20241006,t015,京都サンガF.C.,t003,ヴィッセル神戸,2,3,"観客:19,082",岡部 拓人,r011,2024,J1,t003
20241006t029t020,20241006,t029,ジュビロ磐田,t020,サンフレッチェ広島,1,2,"観客:12,099",上村 篤史,r004,2024,J1,t020
20241006t009t008,20241006,t009,東京ヴェルディ,t008,湘南ベルマーレ,0,2,"観客:19,010",荒木 友輔,r003,2024,J1,t008
20241018t003t014,20241018,t003,ヴィッセル神戸,t014,ＦＣ東京,0,2,"観客:15,153",中村 太,r009,2024,J1,t014
20241018t007t001,20241018,t007,川崎フロンターレ,t001,ガンバ大阪,1,1,"観客:19,982",山下 良美,r021,2024,J1,draw
20241018t002t012,20241018,t002,横浜Ｆ・マリノス,t012,アルビレックス新潟,0,0,"観客:18,781",谷本 涼,r015,2024,J1,draw
20241019t016t010,20241019,t016,柏レイソル,t010,ＦＣ町田ゼルビア,1,1,"観客:13,895",小屋 幸栄,r006,2024,J1,draw
20241019t018t006,20241019,t018,鹿島アントラーズ,t006,アビスパ福岡,0,0,"観客:18,939",飯田 淳平,r024,2024,J1,draw
20241019t017t021,20241019,t017,名古屋グランパス,t021,北海道コンサドーレ札幌,0,2,"観客:33,587",上村 篤史,r004,2024,J1,t021
20241019t015t032,20241019,t015,京都サンガF.C.,t032,サガン鳥栖,2,0,"観客:12,861",福島 孝一郎,r002,2024,J1,t015
20241019t008t020,20241019,t008,湘南ベルマーレ,t020,サンフレッチェ広島,2,1,"観客:12,303",山本 雄大,r010,2024,J1,t008
20241019t011t029,20241019,t011,セレッソ大阪,t029,ジュビロ磐田,1,2,"観客:17,021",清水 勇人,r020,2024,J1,t029
20241019t009t013,20241019,t009,東京ヴェルディ,t013,浦和レッズ,2,1,"観客:27,886",西村 雄一,r037,2024,J1,t009
20241023t013t016,20241023,t013,浦和レッズ,t016,柏レイソル,1,0,"観客:26,304",福島 孝一郎,r002,2024,J1,t013
20241023t001t017,20241023,t001,ガンバ大阪,t017,名古屋グランパス,3,2,"観客:16,021",岡部 拓人,r011,2024,J1,t001
20241023t012t009,20241023,t012,アルビレックス新潟,t009,東京ヴェルディ,0,2,"観客:13,368",高崎 航地,r007,2024,J1,t009
20241030t002t013,20241030,t002,横浜Ｆ・マリノス,t013,浦和レッズ,0,0,"観客:21,397",池内 明彦,r014,2024,J1,draw
20241101t007t018,20241101,t007,川崎フロンターレ,t018,鹿島アントラーズ,1,3,"観客:20,834",谷本 涼,r015,2024,J1,t018
20241101t003t029,20241101,t003,ヴィッセル神戸,t029,ジュビロ磐田,2,0,"観客:16,379",山本 雄大,r010,2024,J1,t003
20241103t020t015,20241103,t020,サンフレッチェ広島,t015,京都サンガF.C.,0,1,"観客:26,521",池内 明彦,r014,2024,J1,t015
20241103t021t011,20241103,t021,北海道コンサドーレ札幌,t011,セレッソ大阪,1,1,"観客:26,544",今村 義朗,r019,2024,J1,draw
20241103t014t008,20241103,t014,ＦＣ東京,t008,湘南ベルマーレ,0,2,"観客:28,337",上田 益也,r008,2024,J1,t008
20241103t032t010,20241103,t032,サガン鳥栖,t010,ＦＣ町田ゼルビア,2,1,"観客:8,731",清水 勇人,r020,2024,J1,t032
20241103t006t016,20241103,t006,アビスパ福岡,t016,柏レイソル,2,1,"観客:11,079",中村 太,r009,2024,J1,t006
20241109t018t017,20241109,t018,鹿島アントラーズ,t017,名古屋グランパス,0,0,"観客:22,945",上田 益也,r008,2024,J1,draw
20241109t032t002,20241109,t032,サガン鳥栖,t002,横浜Ｆ・マリノス,1,2,"観客:9,479",飯田 淳平,r024,2024,J1,t002
20241109t015t007,20241109,t015,京都サンガF.C.,t007,川崎フロンターレ,1,1,"観客:15,643",笠原 寛貴,r022,2024,J1,draw
20241109t010t014,20241109,t010,ＦＣ町田ゼルビア,t014,ＦＣ東京,3,0,"観客:45,288",西村 雄一,r037,2024,J1,t010
20241109t008t021,20241109,t008,湘南ベルマーレ,t021,北海道コンサドーレ札幌,1,1,"観客:12,600",谷本 涼,r015,2024,J1,draw
20241109t016t012,20241109,t016,柏レイソル,t012,アルビレックス新潟,1,1,"観客:14,472",荒木 友輔,r003,2024,J1,draw
20241109t011t006,20241109,t011,セレッソ大阪,t006,アビスパ福岡,1,0,"観客:15,458",池内 明彦,r014,2024,J1,t011
20241109t029t001,20241109,t029,ジュビロ磐田,t001,ガンバ大阪,3,4,"観客:13,640",今村 義朗,r019,2024,J1,t001
20241110t009t003,20241110,t009,東京ヴェルディ,t003,ヴィッセル神戸,1,1,"観客:21,709",木村 博之,r001,2024,J1,draw
20241110t013t020,20241110,t013,浦和レッズ,t020,サンフレッチェ広島,3,0,"観客:42,076",小屋 幸栄,r006,2024,J1,t013
20241116t029t002,20241116,t029,ジュビロ磐田,t002,横浜Ｆ・マリノス,3,4,"観客:13,214",山下 良美,r021,2024,J1,t002
20241117t015t018,20241117,t015,京都サンガF.C.,t018,鹿島アントラーズ,0,0,"観客:15,205",谷本 涼,r015,2024,J1,draw
20241122t013t007,20241122,t013,浦和レッズ,t007,川崎フロンターレ,1,1,"観客:35,188",上田 益也,r008,2024,J1,draw
20241130t016t003,20241130,t016,柏レイソル,t003,ヴィッセル神戸,1,1,"観客:13,700",御厨 貴文,r005,2024,J1,draw
20241130t011t018,20241130,t011,セレッソ大阪,t018,鹿島アントラーズ,0,2,"観客:21,171",小屋 幸栄,r006,2024,J1,t018
20241130t012t001,20241130,t012,アルビレックス新潟,t001,ガンバ大阪,0,1,"観客:27,628",池内 明彦,r014,2024,J1,t001
20241130t029t014,20241130,t029,ジュビロ磐田,t014,ＦＣ東京,2,1,"観客:13,950",岡部 拓人,r011,2024,J1,t029
20241130t009t007,20241130,t009,東京ヴェルディ,t007,川崎フロンターレ,4,5,"観客:26,387",山下 良美,r021,2024,J1,t007
20241130t008t002,20241130,t008,湘南ベルマーレ,t002,横浜Ｆ・マリノス,2,3,"観客:13,192",西村 雄一,r037,2024,J1,t002
20241130t017t032,20241130,t017,名古屋グランパス,t032,サガン鳥栖,0,3,"観客:14,734",高崎 航地,r007,2024,J1,t032
20241130t006t013,20241130,t006,アビスパ福岡,t013,浦和レッズ,1,0,"観客:17,161",上村 篤史,r004,2024,J1,t006
20241130t010t015,20241130,t010,ＦＣ町田ゼルビア,t015,京都サンガF.C.,1,0,"観客:11,541",中村 太,r009,2024,J1,t010
20241201t020t021,20241201,t020,サンフレッチェ広島,t021,北海道コンサドーレ札幌,5,1,"観客:27,105",福島 孝一郎,r002,2024,J1,t020
20241208t014t011,20241208,t014,ＦＣ東京,t011,セレッソ大阪,3,0,"観客:32,787",山下 良美,r021,2024,J1,t014
20241208t015t009,20241208,t015,京都サンガF.C.,t009,東京ヴェルディ,0,0,"観客:17,040",川俣 秀,r012,2024,J1,draw
20241208t007t006,20241208,t007,川崎フロンターレ,t006,アビスパ福岡,3,1,"観客:23,603",先立 圭吾,r013,2024,J1,t007
20241208t032t029,20241208,t032,サガン鳥栖,t029,ジュビロ磐田,3,0,"観客:14,243",福島 孝一郎,r002,2024,J1,t032
20241208t001t020,20241208,t001,ガンバ大阪,t020,サンフレッチェ広島,3,1,"観客:34,653",笠原 寛貴,r022,2024,J1,t001
20241208t002t017,20241208,t002,横浜Ｆ・マリノス,t017,名古屋グランパス,0,2,"観客:42,866",谷本 涼,r015,2024,J1,t017
20241208t021t016,20241208,t021,北海道コンサドーレ札幌,t016,柏レイソル,1,0,"観客:21,721",山本 雄大,r010,2024,J1,t021
20241208t018t010,20241208,t018,鹿島アントラーズ,t010,ＦＣ町田ゼルビア,3,1,"観客:32,840",木村 博之,r001,2024,J1,t018
20241208t003t008,20241208,t003,ヴィッセル神戸,t008,湘南ベルマーレ,3,0,"観客:27,444",荒木 友輔,r003,2024,J1,t003
20241208t013t012,20241208,t013,浦和レッズ,t012,アルビレックス新潟,0,0,"観客:55,184",西村 雄一,r037,2024,J1,draw
